Date,NumberOfSubjects,Fatal,SubjectArmed,SubjectRace,SubjectGender,SubjectAge,NatureOfStop,NumberOfShots,NumberOfOfficers,OfficerRace,OfficerGender,Department,FullNarrative,City,Notes
3/19/2012,1,N,N,B,F,23,NA,NA,1,U,U,Metro Nashville Police Department,"Shoplifting suspects struck officer with vehicle. Officer 2 fired two rounds into vehicle, one of which struck suspect's leg.",Nashville,Vehicle as weapon
3/21/2014,1,F,Y,B,M,51,NA,NA,5,U,U,Metro Nashville Police Department,"Robbery suspect pointed gun at Smyrna PD detective and fled. Suspect carjacked citizen and attempted to strike detective. Pursuit ensued, and suspect made movement toward officers with gun, and officers fired.",Nashville,
3/25/2010,1,N,N,B,U,U,NA,NA,1,U,U,Metro Nashville Police Department,Officer interrupted hotel robber he fired at suspects in self-defense.,Nashville,
3/25/2010,1,N,N,B,U,U,NA,NA,1,U,U,Metro Nashville Police Department,Officer interrupted hotel robber he fired at suspects in self-defense.,Nashville,
3/25/2010,1,N,N,B,U,U,NA,NA,1,U,U,Metro Nashville Police Department,Officer interrupted hotel robber he fired at suspects in self-defense.,Nashville,
3/30/2010,1,N,Y,B,M,20,NA,NA,1,U,U,Metro Nashville Police Department,Suspect refused commands to drop weapon.,Nashville,
3/31/2015,1,N,N,B,U,U,NA,NA,3,U,U,Metro Nashville Police Department,Detectives attempted to apprehend wanted drug dealers. Suspects were boxed in and rammed police cars multiple times in an attempt to flee.,Nashville,Vehicle as weapon
3/31/2015,1,N,N,B,U,U,NA,NA,3,U,U,Metro Nashville Police Department,Detectives attempted to apprehend wanted drug dealers. Suspects were boxed in and rammed police cars multiple times in an attempt to flee.,Nashville,Vehicle as weapon
4/24/2010,1,N,Y,L,M,25,NA,NA,1,U,U,Metro Nashville Police Department,Suspect pointed gun at officer.,Nashville,
4/28/2010,1,N,N,W,M,52,NA,NA,1,U,U,Metro Nashville Police Department,Suspect dragged officer with open vehicle door to evade arrest.,Nashville,Vehicle as weapon
4/30/2015,1,F,Y,W,M,53,NA,NA,1,U,U,Metro Nashville Police Department,Officers attempted to serve warrant when suspect appeared at back of house pointing gun at officers.,Nashville,
5/30/2015,1,F,Y,L,M,39,NA,NA,1,U,U,Metro Nashville Police Department,Armed robber took hostage in business.,Nashville,
9/13/2016,1,N,Y,B,M,42,NA,NA,1,U,U,Metro Nashville Police Department,Suspect pointed gun at officer outside fire hall during foot pursuit. Officer fired one shot in self-defense.,Nashville,
9/18/2010,1,F,N,W,M,33,NA,NA,1,U,U,Metro Nashville Police Department,Suspect made threatening motion with knife toward officers.,Nashville,
9/20/2016,1,F,Y,W,M,27,NA,NA,1,U,U,Metro Nashville Police Department,Fugitive suspect turned toward officers with gun in hand during foot pursuit. Officer fired and fatally struck suspect.,Nashville,
2010,1,N,Y,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Citizen discharged at officer. Officer returned fire. Both missed. Officer not charged,NewOrleans,NO HITS
2010,1,N,Y,U,U,U,NA,NA,5,U;U;U;U;U,U;U;U;U;U,New Orleans Police Department,Citizen discharged at officers. 5 officers returned fire. All missed. Officers not charged,NewOrleans,NO HITS
2010,1,N,N,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Citizen pointed weapon at undercover officer. Officer returned fire. Unknown if citizen hit. Officer not charged,NewOrleans,weapon
2010,1,N,N,U,U,U,NA,NA,1,U,M,New Orleans Police Department,Discharge at vehicle. Unknown if citizen was hit. Officer not charged. 14 Carl Wilson. Citizen made good on escape and not identified.,NewOrleans,vehicle
2010,1,N,U,U,U,U,NA,NA,3,U;U;U,M;M;M,New Orleans Police Department,"Sgt Dan Anderson, Officer Bryan Bissell and Officer Wesley Melford and unknown citizen.",NewOrleans,
2010,1,N,U,U,U,U,NA,NA,1,U,M,New Orleans Police Department,Discharge. Miss. Officers not charged. 09 Officer Bronson Getritge and unknown citizen,NewOrleans,NO HITS
2011,1,N,U,U,U,U,NA,NA,U,U,U,New Orleans Police Department,Discharge. Miss. Officers not charged.,NewOrleans,NO HITS
2011,1,N,Y,U,U,U,NA,NA,1,U,U,New Orleans Police Department,"Citizen discharged at officer, officer returned fire, both missed. Officer not charged",NewOrleans,NO HITS
2011,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Discharge. Miss. Officer not charged,NewOrleans,NO HITS
2011,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Discharge. Miss. Officer not charged,NewOrleans,NO HITS
2011,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Discharge. Miss. Officer not charged,NewOrleans,NO HITS
2012,1,N,U,B,M,23,NA,NA,1,U,M,New Orleans Police Department,Non-fatal. Officer shot citizen. Officer not charged. PO Kevin Wheeler. Suspect Brandon Collins BM 1-13-89,NewOrleans,
2012,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Discharged. Miss. Officer not charged,NewOrleans,NO HITS
2012,1,N,Y,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Citizen discharged. Officer discharged. Both missed. Officer not charged,NewOrleans,NO HITS
2012,1,N,U,U,U,U,NA,NA,1,U,M,New Orleans Police Department,Officer discharged at vehicle. Unknown if citizen hit. Officer not charged. PO Charles Stamps. Suspect made good on escape,NewOrleans,
2012,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged.,NewOrleans,NO HITS
2013,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged.,NewOrleans,NO HITS
2013,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged.,NewOrleans,NO HITS
2013,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged.,NewOrleans,NO HITS
2013,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged criminally. Dismissed,NewOrleans,NO HITS
2013,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged,NewOrleans,NO HITS
2013,1,N,Y,U,U,U,NA,NA,1,U,U,New Orleans Police Department,"Citizen discharged and missed, Officer discharged and missed. Officer not charged",NewOrleans,NO HITS
2014,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged,NewOrleans,NO HITS
2014,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged,NewOrleans,NO HITS
2014,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged,NewOrleans,NO HITS
2014,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged,NewOrleans,NO HITS
2014,1,N,U,U,U,U,NA,NA,1,U,U,New Orleans Police Department,Officer discharged and missed. Officer not charged,NewOrleans,NO HITS
